Symbol,Name,매출총이익(천원),EBIT(천원),수정EPS(원),수정BPS(원),총자산(천원),총자본(천원),매출총이익/총자산,영업이익(EBIT)/총자본,PER,PBR,Price
A058820,CMG제약,43702726.72,3036940.78,46.48,1369.64,242098204.53,190232688.06,0.1805165255349281,0.0159643477205249,51.85025817555938,1.7595864606757978,2410
A123860,아나패스,26135111.27,4469540.62,223.62,4438.23,111871067.83,53806531.28,0.2336181443240989,0.0830668789396825,95.9216528038637,4.83300775309076,21450
A214430,아이쓰리시스템,24335466.61,12204489.18,1767.51,13172.52,131191933.13,89807641.74,0.185495144628181,0.1358958875162642,17.963123263800487,2.410320880135312,31750
A108230,톱텍,93441463.78,68950679.38,1507.69,10639.38,777707203.1,392680649.06,0.1201499271287898,0.1755897051333044,5.087252684570435,0.7209066693735914,7670
A030530,원익홀딩스,163888235.02,45774773.66,-410.76,13488.76,1825048417.31,1317600355.97,0.0897993902329234,0.0347410149462969,-8.204304216574155,0.2498376426002093,3370
A001460,BYC,72612824.95,27498394.28,2818.53,63718.82,685663060.32,534920570.16,0.1059016142945071,0.0514064999814364,151.32001433371295,6.693469841406354,426500
A035890,서희건설,290352791.26,228215359.12,615.24,3860.32,1538840693.96,843672006.78,0.1886828132370323,0.27050246693738,2.2251479097587934,0.3546338127409126,1369
A027360,아주IB투자,33371925.12,17729078.86,137.4,2166.44,354614398.98,258504751.51,0.0941076425999333,0.0685831836994848,20.014556040756915,1.2693635641882537,2750
A054950,제이브이엠,62595219.14,29770728.07,2170.7,16795.78,257522493.17,179492261.2,0.2430669972532403,0.1658607890444248,12.208043488275672,1.5777772750059835,26500
A026890,스틱인베스트먼트,87054689.41,33098199.45,661.83,6513.67,284857118.79,252782010.63,0.305608263468317,0.1309357393253993,10.470966864602692,1.0639163482337914,6930
A089980,상아프론테크,36178034.16,8958369.88,750.15,12347.91,348952307.8,193026085.62,0.1036761567449934,0.0464101515151473,29.72738785576218,1.8059736425030632,22300
A033160,엠케이전자,73111792.37,46451135.03,-1596.79,17421.97,2307897334.48,977115242.53,0.0316789621781304,0.0475390547687355,-7.659116101678993,0.7019872035137243,12230
A024720,콜마홀딩스,100157810.66,19104835.14,-100.16,16361.52,1289735866.71,816191270.37,0.0776576144350343,0.0234073014911557,-78.8738019169329,0.4828402251135591,7900
A282880,코윈테크,53204374.37,22817285.08,1075.94,15151.51,466593987.88,276633579.86,0.1140271322649001,0.0824819788383878,26.070226964328864,1.851300629442214,28050
A003120,일성아이에스,36086444.76,-7992642.13,-1574.5,36680.08,419189929.49,382753680.02,0.086086144301949,-0.0208819471822775,-15.020641473483646,0.6447641335569606,23650
A079810,디이엔티,12688687.22,1747811.03,53.19,6613.78,234586903.23,145331798.49,0.0540894953865323,0.0120263496919448,287.6480541455161,2.313351819987965,15300
A080160,모두투어,148255712.08,11557464.06,543.81,5167.27,299161465.25,99526283.61,0.4955708849604253,0.1161247425382489,28.0244938489546,2.9493330133706963,15240
A334970,프레스티지바이오로직스,517596.77,-22105262.99,-294.23,1633.22,305753043.34,99802775.37,0.0016928589306776,-0.2214894616712701,-14.954287462189445,2.6940644861071994,4400
A036620,감성코퍼레이션,120734537.2,32243349.86,267.23,859.36,114513745.64,77933864.56,1.054323535792432,0.4137270754124655,11.843730120121243,3.682973375535282,3165
A314930,바이오다인,684267.11,-2050797.88,-33.35,1810.87,43986038.94,43382132.58,0.0155564612429272,-0.0472728692214051,-405.0674662668666,7.45995018968783,13509
A058430,포스코스틸리온,82976460.9,30632298.77,4127.63,59839.6,552186389.11,360149387.57,0.1502689355196519,0.0850544241562709,13.71246938315692,0.9458619375797966,56600
A041960,코미팜,12658166.61,-6273087.67,-56.36,827.0,118597807.07,60015137.87,0.1067318774497134,-0.1045250897130031,-74.34350603264727,5.066505441354293,4190
A077970,STX엔진,67901550.18,18868403.98,205.55,9392.59,899134400.31,259634238.05,0.0755187991434753,0.0726730192508984,57.65020676234492,1.261632840356068,11850
A003580,HLB글로벌,36854496.53,-12904274.69,-538.22,1166.7,110104673.21,51947964.18,0.3347223642334264,-0.248407707476016,-9.327040986957003,4.302734207594068,5020
A102460,이연제약,78898916.25,1772803.76,193.34,13649.64,499775513.69,248624544.58,0.1578687112288964,0.0071304454795273,85.54877418020068,1.2117535700575257,16540
A031330,에스에이엠티,92801156.85,53542641.95,329.43,3847.37,671905875.79,377309612.71,0.1381163049674005,0.1419063817787034,8.332574446771696,0.7134743993949113,2745
A001500,현대차증권,251608000.0,65170000.0,1380.74,32971.03,11585257000.0,1277802000.0,0.0217179472151545,0.0510016418819191,6.221301620869968,0.2605317455960581,8590
A254490,미래반도체,16002461.82,9406962.3,355.48,5553.85,149322717.45,80186489.15,0.10716696088362,0.1173135574298927,65.9671430178913,4.222296244947199,23450
A047560,이스트소프트,92481784.43,-8907053.31,-542.13,7458.11,188652268.37,87153662.9,0.4902235484845445,-0.1021994143862885,-27.262833637688377,1.981735319001731,14780
A092220,KEC,106059.87,-33000542.02,-216.22,1738.3,447745860.87,356705359.57,0.0002368751545662,-0.0925148477157208,-7.200998982517806,0.8957026980383134,1557
A001510,SK증권,262262474.59,13097857.61,5.35,1420.11,6449093771.6,647238478.23,0.0406665624471038,0.0202365249448992,119.81308411214954,0.4513734851525586,641
A382840,원준,15586403.78,4641272.6,367.47,7938.51,200509976.49,119253004.44,0.077733806830192,0.0389195443904742,49.71834435464119,2.3014394388871464,18270
A023410,유진기업,199098962.74,84442700.65,850.41,13298.74,2286216042.74,1067945492.63,0.0870866790442877,0.0790702346072413,4.0509871708940395,0.2590470976949696,3445
A084110,휴온스글로벌,418208958.0,113949992.83,3041.13,40937.35,1317964399.91,910677183.19,0.3173143053246038,0.1251266584179104,7.77671457648966,0.5777120404715987,23650
A138580,비즈니스온,51088229.13,16377485.44,458.08,3186.88,99509129.81,72671814.83,0.513402430787471,0.225362273920248,27.571603213412505,3.963123807611206,12630
A298830,슈어소프트테크,63289972.38,11472691.04,96.13,1587.41,158138923.47,95980592.25,0.4002175491728735,0.11953136327933,72.08987828981587,4.365601829395052,6930
A017390,서울가스,199271973.91,-3200619.59,4028.91,221474.06,1777219780.28,1067796743.18,0.112125678613933,-0.0029974052744048,15.33913639172878,0.2790394504891453,61800
A083790,CG인바이츠,1457006.23,-30912972.99,-589.23,1611.15,243115541.57,145292993.24,0.0059930608326843,-0.2127629991002861,-4.709536174329209,1.72237221860162,2775
A122900,아이마켓코리아,156098222.47,51107089.82,452.54,10996.08,1373717052.6,400371903.89,0.1136320046217354,0.1276490416121741,18.98174746983692,0.7811874777193327,8590
A006390,한일현대시멘트,109498546.05,48003342.93,1814.12,20229.07,838319618.65,390980858.24,0.1306167046720588,0.1227767086759362,8.626772209115163,0.7736391242899451,15650
A083650,비에이치아이,43441586.61,15086698.17,242.78,2377.09,425449541.55,73702999.85,0.1021074942324144,0.2046958495679196,33.36353900650795,3.407527691421023,8100
A064260,다날,295468234.1,3497746.26,-404.1,4375.0,769811473.73,295492703.96,0.3838189533189929,0.0118369970328386,-11.544172234595395,1.0662857142857145,4665
A950130,엑세스바이오,170262005.0,21590167.0,-87.25,17050.03,691136495.0,587141183.0,0.2463507660668389,0.0367716788144292,-102.8080229226361,0.5260987810578632,8970
A000480,CR홀딩스,143704490.2,39415273.35,11.02,12765.42,1621801858.95,826684106.81,0.0886079205094994,0.0476787602728873,586.2068965517242,0.506054638233603,6460
A077360,덕산하이메탈,10892619.88,-10965930.54,124.56,6369.09,742135236.0,421359744.19,0.0146774056150596,-0.0260251025191795,57.48233782915864,1.1241794353667478,7160
A003800,에이스침대,196328927.27,57030296.24,4636.63,59160.34,716664181.74,652717383.67,0.2739482902484815,0.0873736438875562,5.7045742274022295,0.4470900606724032,26450
A089890,코세스,17166988.48,8017318.46,419.94,4006.15,99103198.09,66440394.84,0.1732233551576196,0.1206693379728867,25.6703338572177,2.690862798447387,10780
A009160,SIMPAC,62412942.19,17502288.61,-98.79,9489.72,1057913469.53,582578411.76,0.0589962638605293,0.0300428032633833,-39.78135438809595,0.4141323453168271,3930
A452260,한화갤러리아,320588029.72,9820592.81,-153.36,4212.63,1855072139.75,828664559.25,0.1728170149561969,0.0118511075445151,-8.854981742305686,0.3223639389170186,1358
A052020,에스티큐브,500198.89,-26040976.82,-527.97,761.45,45957202.33,35308187.45,0.0108840152280871,-0.7375336628898519,-22.501278481731916,15.601812331735504,11880
A107600,새빗켐,4860801.9,-4902529.76,-241.67,12973.23,98597848.51,63069932.43,0.0492992694410264,-0.0777316475713877,-285.92709066081846,5.326352804968385,69100
A001790,대한제당,139243632.0,47216910.0,338.67,5763.66,1185391612.0,554590561.0,0.1174663550765871,0.0851383224317083,9.389671361502346,0.5517327531464382,3180
A005010,휴스틸,160073171.69,123214733.01,1284.93,17922.5,1325993300.47,1007030906.1,0.1207194422726433,0.1223544702189751,3.879588771372759,0.2781420002789789,4985
A138490,코오롱ENP,79388878.35,33813729.1,863.28,7411.97,362980211.04,281752704.45,0.2187140674212992,0.1200120835255393,9.070058381984987,1.0563993108444854,7830
A263720,디앤씨미디어,60372245.94,3486546.81,325.57,6547.73,98660403.95,81028417.52,0.6119197116869295,0.0430286918677564,77.0955554872992,3.8333895869255454,25100
A100120,뷰웍스,95294154.95,18736462.54,1471.2,24137.8,292673433.49,215644538.12,0.3255989237344153,0.0868858664510839,18.35236541598695,1.1185775008492904,27000
A146320,비씨엔씨,13077981.99,-41858.61,97.16,5841.27,134417438.29,74774455.6,0.0972937898264717,-0.0005597982581634,222.82832441333883,3.7063857688482127,21650
A084680,이월드,40752521.91,7922828.65,-66.59,1665.76,421666523.74,235283236.24,0.0966463297786666,0.0336735790301623,-25.979876858387144,1.0385649793487657,1730
A051500,CJ프레시웨이,574265696.35,99255535.63,4588.76,24395.75,1374744040.15,369500066.32,0.4177255398665639,0.2686211578215015,5.197482544303908,0.9776293001854832,23850
A005500,삼진제약,116681235.78,20484355.46,1360.13,20799.96,419901236.79,265364997.65,0.2778778092486408,0.0771931326339338,15.88083492019145,1.038463535506799,21600
A272550,삼양패키징,82629977.51,32467578.42,1610.98,23724.26,642040554.4,374574487.72,0.1286990003103766,0.0866785632348511,9.813902096860296,0.6664064548272528,15810
A097230,HJ중공업,-1883000.0,-108787000.0,-1369.07,4109.5,2890585000.0,340912000.0,-0.0006514252305329,-0.3191058102970854,-3.250381645934832,1.0828567952305632,4450
A102940,코오롱생명과학,12411179.55,-24095033.09,-2692.37,12063.41,309435551.34,137671975.68,0.0401090937878786,-0.1750177040097518,-9.545493375724734,2.130409229231204,25700
A217820,원익피앤이,55212940.46,2894014.79,-82.68,3633.11,524439410.83,140063641.8,0.1052799223700935,0.0206621415294372,-74.38316400580551,1.6927646011268582,6150
A079940,가비아,125292134.18,42602627.16,1184.01,11130.72,462666236.86,291751442.26,0.2708045761677497,0.1460237071322987,14.129948226788626,1.5030474219098136,16730
A032620,유비케어,80916336.1,3509125.93,-32.79,2140.51,154996197.72,113536458.78,0.5220536844792478,0.0309074808894616,-144.09881061299177,2.207417858360858,4725
A007570,일양약품,200147951.81,24812856.34,-130.36,12230.85,459455966.76,263027704.45,0.4356194418834235,0.0943355240539567,-120.05216324025774,1.279551298560607,15650
A226950,올릭스,17064275.44,-18185342.18,-1138.75,2951.11,102825049.7,50335955.13,0.165954458468888,-0.3612793704427318,-12.80351262349067,4.94051390832602,14580
A013890,지누스,293461346.69,18342039.2,255.47,31172.23,1041398859.45,625763571.22,0.2817953409752988,0.0293114525095157,63.803969154890986,0.5229013131238927,16300
A000540,흥국화재,2525438000.0,407770000.0,4851.54,20880.7,12031553000.0,1360675000.0,0.2099012488246529,0.2996821430539989,0.6327887639800971,0.1470257223177384,3070
A126340,비나텍,18055105.28,3036206.47,325.96,11284.29,130012544.24,64263635.69,0.1388720248922343,0.0472461048523039,142.5021475027611,4.116342277626682,46450
A205470,휴마시스,-36941548.85,-52354977.78,-428.4,2453.16,347307368.77,287326533.9,-0.1063655775022271,-0.1822142113690809,-4.402427637721756,0.768804317696359,1886
A011810,STX,17132000.0,-15004000.0,-1695.7,2826.62,578680000.0,148642000.0,0.0296053086334416,-0.1009405147939344,-7.471840537830984,4.482385322399191,12670
A005390,신성통상,706940057.04,144094934.64,579.03,2949.9,1069740616.26,423925657.49,0.6608518423013476,0.3399061417824163,3.1794552959259454,0.6240889521678701,1841
A092070,디엔에프,16036696.05,-2862629.57,447.08,13395.4,165587090.75,155009615.21,0.0968475016824341,-0.018467432269423,53.56983090274672,1.787927198889171,23950
A036200,유니셈,36365523.15,17388081.94,594.51,7110.0,243364155.87,214384514.02,0.1494284276170304,0.0811069867592108,14.162924088745353,1.1842475386779183,8420
A452430,사피엔반도체,143510.06,-6922499.12,-1778.52,1388.74,21563601.31,10833366.34,0.0066551990985591,-0.6389979718898715,0.0,0.0,0
A001270,부국증권,185614151.38,69108709.12,4285.79,61056.18,1770492019.48,757884918.85,0.1048376097365948,0.091186283565141,5.063243882691406,0.355410377786491,21700
A095720,웅진씽크빅,445061078.4,5572227.23,-267.57,2841.8,739376283.68,321062631.23,0.6019412418597689,0.0173555770369558,-9.567589789587773,0.9008374973608276,2560
A036030,케이티알파,27495829.5,12297116.72,331.93,4984.1,431872689.83,244315660.44,0.0636665159605792,0.050332904152986,18.045973548639772,1.2018217933027024,5990
A417010,나노팀,13448818.96,5444341.87,258.86,2599.75,78770981.79,49796415.75,0.17073316409657,0.1093320028761307,59.839295372015755,5.958265217809405,15490
A037270,YG PLUS,44811627.64,13903131.9,339.62,2563.99,225534081.77,166900530.96,0.1986911569564859,0.0833019033554307,12.896766974854248,1.7082749932722048,4380
A037560,LG헬로비전,1019536679.0,47352193.56,-585.6,7299.69,1319446205.69,565338307.75,0.7727004516010841,0.083759039341342,-5.840163934426229,0.4685130464444381,3420
A003160,디아이,59550486.51,6139629.14,111.43,5583.88,280589482.06,161249418.3,0.2122334952571956,0.0380753568275042,56.537736695683385,1.1282477417136472,6300
A016580,환인제약,99160613.21,30170287.86,1600.76,19778.25,401226633.28,358207480.59,0.247143646470746,0.0842257336734197,9.395537119868065,0.7604312818373719,15040
A008490,서흥,101618521.62,42994972.09,528.93,38064.15,993737055.88,477068533.82,0.1022589637960236,0.090123261213078,54.26048815533247,0.7539903032118148,28700
A115390,락앤락,172494022.11,-21057063.22,-794.85,11570.9,601807793.9,501464739.18,0.286626434317437,-0.0419911143791141,-7.812794866956029,0.5366911821898037,6210
A251970,펌텍코리아,61044961.72,35288650.81,2176.73,19205.46,356089395.28,287664469.56,0.1714315633353786,0.1226729559753281,11.002742646079213,1.24704120599038,23950
A009680,모토닉,32961748.2,15150182.53,832.61,14218.26,480202443.37,447117300.11,0.068641358775017,0.0338841340432874,9.932621515475432,0.5816464180567805,8270
A102120,어보브반도체,11859829.99,-14643077.33,-705.53,6498.93,288316792.09,140625984.17,0.0411347181828309,-0.1041278211592693,-19.573937323714087,2.1249651865768673,13810
A048870,시너지이노베이션,31603150.24,14984595.61,27.87,2152.74,285901063.8,222587290.34,0.1105387640743713,0.0673200863675152,97.95479009687836,1.268151286267733,2730
A036420,콘텐트리중앙,229716166.28,-68126882.66,-6392.17,2840.26,2453055022.94,510116684.15,0.0936449301510913,-0.1335515672723365,-2.3872957070916447,5.372747565363734,15260
A354320,알멕,36865670.93,15852555.85,-1147.17,20779.91,298228397.48,146933092.45,0.1236155619032634,0.1078896223149627,-40.360190730231785,2.2281135962571543,46300
A007860,서연,627977416.32,256859542.77,4783.29,27562.85,2771870652.87,1215227939.46,0.2265536509323734,0.2113673776165304,1.7958350842202753,0.3116513713204549,8590
A199430,케이엔알시스템,3328693.07,-4340926.91,-435.41,921.37,32622226.15,8016485.94,0.1020375818221099,-0.5414999717444774,0.0,0.0,0
A049950,미래컴퍼니,33564679.52,-1745963.59,401.32,16046.15,155294714.72,133249755.44,0.2161353628841645,-0.0131029402960981,87.33678859762783,2.1843245887642833,35050
A000020,동화약품,190415846.08,18775880.12,982.34,13369.96,564972408.62,407056365.74,0.3370356555023797,0.0461259955629652,10.45462874361219,0.7681399196407469,10270
A066790,씨씨에스,4424185.1,453727.36,45.23,554.87,31552488.64,27539470.09,0.1402166767407162,0.016475529794771,43.886800795931904,3.5774145295294395,1985
A048530,인트론바이오,5843484.47,-3284959.25,-283.9,3153.51,98614591.16,96734229.01,0.0592557795075079,-0.0339586026954369,-30.92638252905953,2.7841991939140827,8780
A001230,동국홀딩스,173549393.09,60062636.1,4327.51,51560.36,2421648337.44,1777312951.37,0.0716658114255616,0.033794068767519,2.0288803492077427,0.1702858552577988,8780
A053210,스카이라이프,1025595274.65,14067496.35,-2048.63,14897.82,1215697591.06,737132733.09,0.8436269695621881,0.0190840749820323,-2.8897360675182924,0.3973735754627187,5920
A002900,TYM,222723425.08,76461605.33,1341.3,8857.29,849110905.42,382667086.17,0.262301925058698,0.1998123384356915,4.1154104227242225,0.6232154530336028,5520
A064800,젬백스링크,16133733.87,-9331191.94,-125.8,1879.58,197658872.21,148233395.54,0.0816241319684295,-0.0629493233019952,-10.453100158982512,0.6996243841709319,1315
A091580,상신이디피,56873960.8,30203143.04,1924.16,10944.34,290682767.01,147079484.93,0.1956564587058696,0.205352521151231,8.221769499417928,1.4454960280839229,15820
A226320,잇츠한불,77597530.11,8054876.19,154.88,16829.47,498568311.6,466711812.93,0.1556407182417487,0.0172587793298647,79.0934917355372,0.7278898265958464,12250
A016590,신대양제지,131004417.01,58513877.51,1187.67,15622.16,876212192.76,686755610.41,0.1495122050257556,0.0852033483571639,4.731954162351495,0.3597453873215995,5620
A356860,티엘비,11356406.7,3044962.73,255.75,11329.92,172551171.33,110236786.2,0.0658147181063242,0.0276220201528335,119.45259042033236,2.6964003276280857,30550
A034830,한국토지신탁,118525010.4,31235368.98,-33.45,4199.75,1886596466.08,1007337934.74,0.0628247813091016,0.0310078355066237,-35.1270553064275,0.2797785582475147,1175
A002150,도화엔지니어링,574990699.82,21891969.36,615.05,8181.67,605100050.29,274364101.35,0.9502407073746404,0.0797916682695777,12.893260710511342,0.9692397762315028,7930
A228670,레이,70996637.76,6118370.43,-139.18,8212.49,259552372.85,131196233.95,0.2735349208347644,0.0466352596091421,-164.17588734013506,2.78234737576545,22850
A086980,쇼박스,-18790850.91,-28295165.72,-483.73,1680.12,132069649.6,104920986.94,-0.1422798573851899,-0.2696807049306621,-6.852996506315506,1.9730733519034356,3315
A051360,토비스,95469484.27,25655751.18,710.31,12193.2,488909362.16,212507897.75,0.1952703131889643,0.12072845974968,23.102589010432062,1.345832103139455,16410
A053080,케이엔솔,53397946.8,18467923.1,868.41,13035.14,396459542.33,169498257.36,0.134687001064924,0.108956418712764,20.19783282090257,1.3455935264216572,17540
A035150,백산,96482626.78,53146153.92,1798.1,9158.83,351920466.96,208460061.71,0.2741603169984609,0.2549464558536611,5.922918636338357,1.1628122806078942,10650
A121800,비덴트,3822973.31,-9887229.42,-234.17,7232.56,637860223.13,558340417.76,0.0059934342531041,-0.0177082459114575,-14.177734124781145,0.459035251695112,3320
A018470,조일알미늄,21118282.59,8472865.27,-1.06,1511.35,390898368.64,191384682.21,0.0540249954571926,0.0442713866760925,-1966.9811320754716,1.3795613193502498,2085
A002810,삼영무역,48824470.77,17182275.91,2711.16,27780.07,675612520.56,555611487.69,0.0722669715024382,0.0309249831774298,4.569999557385031,0.4460031958162812,12390
A216080,제테마,28298013.24,2633639.0,783.21,4004.32,244228998.2,73055934.87,0.1158667211861003,0.0360496242322605,19.85418980860816,3.883306029488153,15550
A052400,코나아이,110185912.23,33683780.24,1944.72,14089.17,461546502.14,173103926.97,0.2387319841426889,0.1945870369875411,9.204409889341395,1.2704793823908718,17900
A322000,HD현대에너지솔루션,63170807.94,17542859.73,-255.7,33174.72,502056913.85,371556913.09,0.1258239976332117,0.0472144619356085,-109.3077825576848,0.8425089948008604,27950
A214680,디알텍,42348276.5,-148835.33,-29.11,1090.92,164018536.6,84594301.54,0.2581920152310394,-0.0017594013697202,-146.34146341463415,3.904960950390496,4260
A034810,해성산업,346550628.48,106286094.9,-879.21,22825.7,2517374926.35,1366350426.46,0.1376634941631327,0.0777883131894433,-9.167320662867802,0.3531107479726799,8060
A038290,마크로젠,49239676.67,-423115.23,-1550.9,16978.3,257818021.05,160958259.9,0.1909861710576496,-0.0026287264180345,-13.540524856534914,1.2368729495885926,21000
A013120,동원개발,54575402.66,30000134.27,468.76,11396.62,1430301878.9,1035603605.47,0.0381565622370378,0.0289687425879371,6.741189521290212,0.2772751921183649,3160
A083930,아바코,30417386.66,4408460.45,276.2,12347.77,344930662.02,184176568.47,0.0881840613469043,0.0239360548772417,55.177407675597394,1.2342309583025923,15240
A008350,남선알미늄,27840261.83,6445968.59,-2.04,2343.11,432707600.57,303168213.25,0.0643396644600797,0.0212620199225322,-1154.4117647058824,1.0050744523304496,2355
A211270,AP위성,18523180.73,10071432.18,697.17,6768.89,144556607.67,95077662.86,0.1281379040955741,0.1059284786462408,19.50743721043648,2.0091920536454277,13600
A204620,글로벌텍스프리,93373547.01,14776893.09,-158.47,1596.7,166931913.51,108595058.65,0.5593510854016929,0.1360733469247958,-31.236196125449613,3.100144047097138,4950
A078020,이베스트투자증권,170705565.37,33193031.92,393.73,13489.74,7787183905.71,935420573.72,0.0219213476189806,0.0354846075150958,9.84176974068524,0.287255351103876,3875
A073570,리튬포어스,2283471.89,-6808746.05,-6333.5,4066.22,157529927.61,117324919.38,0.0144954798408416,-0.0580332472076743,-1.108391884424094,1.7264191312816326,7020
A032300,한국파마,36921785.87,6269393.3,7.68,6288.02,121303373.26,68581531.11,0.3043755905358241,0.091415184212559,3079.4270833333335,3.7611203526706336,23650
A078160,메디포스트,40184148.01,-25130694.46,203.1,8276.92,449392586.05,313657362.61,0.0894188049767449,-0.0801214875075238,40.177252584933534,0.985873972443856,8160
A213500,한솔제지,355924520.44,47243516.76,73.9,30430.85,2074407699.04,724100702.29,0.1715788659118049,0.0652444012422447,143.978349120433,0.3496451791520776,10640
A093520,매커스,39400864.35,26349934.79,1252.43,8053.81,293692253.53,102384342.96,0.1341569751208139,0.2573629329271031,9.980597718036137,1.5520604533754832,12500
A264850,이랜시스,9742297.03,5447612.69,168.26,1570.39,60954089.57,46876845.31,0.1598300802903781,0.1162111625467656,24.634494235112328,2.6394717235845873,4145
A271980,제일약품,184255892.49,8731379.54,340.35,11111.9,487326297.59,157032171.57,0.3780955253209405,0.0556024886665203,50.2423975319524,1.5388907387575483,17100
A388720,유일로보틱스,2780112.78,-7008150.42,-748.86,3902.91,85811954.16,34883623.84,0.0323977330106754,-0.2009008711980194,-35.5206580669284,6.815427463098048,26600
A293480,하나제약,139584361.91,27031448.55,1256.56,16255.19,348386182.46,277984888.63,0.4006598680934379,0.0972407121956153,11.1017380785637,0.8581874465939802,13950
A078350,한양디지텍,36121583.46,19096846.27,829.22,8861.98,250981998.45,133188166.08,0.1439210129932727,0.1433824553040951,17.148645715250474,1.6046075482002895,14220
A063080,컴투스홀딩스,153105317.0,-16691.14,-1416.53,43842.12,596634018.44,274367791.08,0.2566151313334757,-6.083491044738997e-05,-26.120166886687898,0.8439372913536115,37000
A402490,그린리소스,6977771.23,3268355.91,388.25,6247.65,71337367.29,51130448.31,0.0978136914085156,0.0639219098996396,84.61043142305216,5.257976999351756,32850
A000390,삼화페인트,132429575.25,25826733.52,594.11,12421.09,590613614.03,309053611.34,0.2242237092138436,0.0835671630175101,11.176381478177442,0.5345746629321582,6640
A096040,이트론,3939420.45,-7831717.75,-37.31,102.68,122410210.0,96692775.28,0.032182123125187,-0.0809958937192685,-7.263468239077994,2.6392676275808333,271
A035080,그래디언트,154293716.42,2909640.61,-1031.53,38861.28,1897558670.06,833929949.56,0.0813116974217831,0.0034890707685162,-12.922551937413358,0.3430149495847795,13330
A090710,휴림로봇,13099740.68,-1862126.82,-54.29,889.97,116854180.18,92184780.8,0.1121033125201118,-0.0201999376018476,-61.83459200589427,3.7720372596829104,3357
A092230,KPX홀딩스,185084639.76,65375088.82,19881.78,224631.05,1928646649.98,1463012190.8,0.0959660701777172,0.0446852659404374,2.580251868796456,0.2283744834028955,51300
A268600,셀리버리,-264885.63,-19567773.69,-885.55,-665.07,30163558.09,-26167535.54,-0.0087816440358147,0.7477881766927755,-7.543334650782,-10.044055512953523,6680
A060370,LS마린솔루션,20005841.48,13086945.97,447.91,4797.91,146727764.28,122630218.29,0.1363466660735246,0.1067187692600494,24.40222366100333,2.2780752452630417,10930
A130660,한전산업,46483048.86,26038104.19,475.74,3177.95,203640941.36,103473245.09,0.2282598408235918,0.2516409354645475,15.407575566485896,2.306518353026322,7330
A388870,파로스아이바이오,0.0,-10116681.01,-730.59,2194.39,29690249.51,28349203.03,0.0,-0.356859450309563,-20.2986627246472,6.758142353911566,14830
A037710,광주신세계,163025399.79,54901376.68,6054.67,102952.57,934472863.57,819213142.88,0.1744570721585089,0.0670172068858544,4.963111119185687,0.2918819802167153,30050
A365270,큐라클,10294390.76,-10508110.23,-836.4,3021.45,69782132.97,41863176.32,0.1475218701673343,-0.2510108203371033,-13.904830224772835,3.849145277929471,11630
A451760,컨텍,417161.33,-9982807.23,-6215.97,7516.56,121775041.35,109714255.11,0.0034256718402666,-0.0909891537794354,-2.4710543969806804,2.043487978543376,15360
A290670,대보마그네틱,6889620.5,126782.0,-1044.33,10339.68,98122302.74,69698234.48,0.070214623053189,0.0018190130775318,-30.833165761780283,3.114216300697894,32200
A017890,한국알콜,50805754.32,21881585.99,465.97,22428.83,653170084.37,526012589.29,0.077783345465069,0.0415989777346113,24.872845891366396,0.516745634970705,11590
A219130,타이거일렉,-169464.0,-3076374.0,-405.08,8362.42,71150880.89,52802721.21,-0.0023817554734423,-0.0582616563976892,-49.34827688357856,2.390456351151939,19990
A084650,랩지노믹스,32393889.56,-6794086.3,-63.22,3068.37,313457035.5,228142698.61,0.1033439543263976,-0.0297799856905094,-60.977538753559,1.2563673872446934,3855
A012320,경동인베스트,47859304.87,21204924.16,8420.11,199900.79,606915246.46,465586357.83,0.0788566528014455,0.045544556457435,8.04027500828374,0.3386679962595445,67700
A093640,케이알엠,5869344.78,-5866353.13,-478.86,3411.6,213047209.14,99664478.61,0.0275495032471562,-0.058861022621267,-18.460510378816355,2.5911595732207764,8840
A190510,나무가,41198735.83,22724926.46,1450.19,9357.89,205596137.2,147100940.03,0.2003867212248382,0.1544852565548897,9.722863900592335,1.506749919052265,14100
A457550,우진엔텍,10133493.54,5893114.73,701.49,4700.79,39456899.43,33608449.2,0.2568243751128419,0.1753462260317563,0.0,0.0,0
A015360,예스코홀딩스,210907780.0,56717273.0,3939.45,85750.19,1358039481.0,503009253.0,0.15530312848099,0.1127559237960976,8.376803868560332,0.3848387974417316,33000
A078150,HB테크놀러지,8263157.93,-22063146.79,855.3,3453.18,404241511.25,311282170.88,0.0204411414959551,-0.0708782861788296,2.806032970887408,0.6950115545670947,2400
A126600,BGF에코머티리얼즈,53340547.9,17193108.66,-234.24,6406.5,570459146.17,436750804.14,0.0935045888178366,0.0393659462032467,-19.12568306010929,0.6992897838133146,4480
A298000,효성화학,-77793611.82,-188836196.76,-105001.95,16806.47,3115610852.6,61883631.38,-0.0249689757483931,-3.05147245804695,-0.819032408445748,5.117076935251721,86000
A011760,현대코퍼레이션,199594890.17,99330569.13,6326.05,45236.26,2059712572.96,580644518.62,0.0969042442087749,0.1710695028450038,2.984484789086397,0.4173643002317167,18880
A950140,잉글우드랩,47786861.0,28855109.0,1044.02,5784.02,173637424.0,114916125.0,0.2752106078238064,0.2510971284491188,12.767954636884353,2.304625502678068,13330
A078070,유비쿼스홀딩스,71273824.91,32598433.0,748.32,13681.44,391504528.4,346721259.31,0.1820510868706467,0.0940191353275343,17.118345093008337,0.9363049503561028,12810
